load_step,load,total_energy,total_energy_change,total_init_energy,total_e_change_from_init,avg_energy,avg_energy_change,avg_init_energy,avg_e_change_from_init,min_iter_total_energy_change,min_iter_avg_energy_change,max_energy,max_force,avg_sigma11,avg_sigma12,avg_sigma22,avg_init_sigma11,avg_init_sigma12,avg_init_sigma22,avg_sigma12_change_from_init,avg_P11,avg_P12,avg_P21,avg_P22,avg_init_P11,avg_init_P12,avg_init_P21,avg_init_P22,participationFraction,m3_participationFraction,nr_elements_with_m3_fix_change,nr_red_q1,nr_red_q2,nr_red_q3,nr_red_q4,nr_red_q1_fixed,nr_red_q2_fixed,nr_red_q3_fixed,nr_red_q4_fixed,max_m3_nr,sum_m3,max_positive_plastic_jump,max_negative_plastic_jump,nr_iterations,nr_func_evals,nr_edge_flips,LBFGS_Term_reason,CG_Term_reason,FIRE_Term_reason,run_time,minimization_time,write_time,est_time_remaining,cmX,cmY,maxX,minX,maxY,minY
21374,0.36373,645.93337158,0.061739184995,645.9333754,-3.8190994474e-06,0.0051674669727,4.9391347996e-07,0.0051674670032,-3.0552795537e-11,0,0,0.26935768929,2.6410522064e-06,-0.074653044035,0.1081064017,0.019400227969,-0.074656099239,0.10811222914,0.019391477262,-5.8274451892e-06,-0.11617633598,0.11639863867,-0.019068857462,0.018973294248,-0.11618188376,0.11640417135,-0.019059327052,0.018963838279,0.1477811521,0,0,96361,23226,2641,2772,49574,12977,49428,13021,3,44511,3,-2,565,956,0,2,0,0,37d 20h 12m 40s,37d 4h 41m 44.047s,14h 36m 36.774s,78d 19h 38m 24s,170.4663471,124.99985137,339.91971375,-1.0127862547,252.01902255,-2.2240454754
21375,0.36374,645.99513063,0.061759048564,645.99513448,-3.8447445831e-06,0.0051679610451,4.9407238851e-07,0.0051679610758,-3.0757956945e-11,0,0,0.26935306941,2.4188401124e-06,-0.074662208174,0.10812458477,0.019382532844,-0.074665273749,0.10813044779,0.019373733297,-5.8630198042e-06,-0.11619505603,0.11641737652,-0.019048854136,0.018953207172,-0.11620063467,0.11642294032,-0.019039271241,0.018943700403,0.13068181749,1,1,96372,23216,2641,2771,49583,12969,49430,13018,3,44512,3,-2,651,1127,0,2,0,0,37d 20h 14m 18s,37d 4h 43m 21.398s,14h 36m 36.774s,78d 19h 39m 13s,170.4675971,124.99985137,339.92222556,-1.0127744443,252.01905811,-2.2240532743
21376,0.36375,646.05690951,0.061778877502,646.05691337,-3.8629572146e-06,0.0051684552761,4.9423102001e-07,0.005168455307,-3.0903658105e-11,0,0,0.26934842614,3.9655561834e-06,-0.074671355525,0.10814272671,0.019364897321,-0.074674436784,0.10814862958,0.019356039627,-5.9028717272e-06,-0.11621373904,0.11643607775,-0.019028915799,0.018933185631,-0.11621935348,0.11644167692,-0.01901926952,0.018923614928,0.098944298598,0,0,96394,23197,2640,2769,49591,12964,49443,13002,3,44512,3,-2,728,1260,0,2,0,0,37d 20h 16m 9s,37d 4h 45m 12.368s,14h 36m 36.774s,78d 19h 58m 46s,170.4688471,124.99985137,339.92473938,-1.0127606234,252.01909357,-2.2240594099
21377,0.36376,646.11870817,0.061798656053,646.11871205,-3.8803138978e-06,0.0051689496653,4.9438924843e-07,0.0051689496964,-3.1042511443e-11,0,0,0.26934376689,3.5193536778e-06,-0.074680489557,0.10816082177,0.019347326797,-0.074683583034,0.10816677026,0.019338405555,-5.9484833707e-06,-0.11623238224,0.11645473784,-0.019009046662,0.018913234405,-0.11623803525,0.1164603769,-0.018999332784,0.018903594982,0.059551219829,0,0,96406,23185,2641,2768,49598,12959,49449,12994,3,44512,3,-2,664,1161,0,2,0,0,37d 20h 17m 50s,37d 4h 46m 53.239s,14h 36m 36.774s,78d 20h 2m 40s,170.4700971,124.99985137,339.92725798,-1.0127420234,252.01912888,-2.2240638317
21378,0.36377,646.18052652,0.06181834988,646.18053044,-3.9269698391e-06,0.0051694442121,4.9454679904e-07,0.0051694442435,-3.1415758883e-11,0,0,0.2693391051,5.3778963529e-06,-0.074689593649,0.10817882751,0.019329881732,-0.074692715967,0.10818486405,0.019320836477,-6.0365384268e-06,-0.1162509482,0.11647331963,-0.018989312233,0.018893418228,-0.11625667721,0.11647903575,-0.018979465246,0.018883645346,0.031754575378,1,1,96422,23169,2641,2768,49607,12948,49456,12989,3,44513,3,-2,632,1108,0,2,0,0,37d 20h 19m 28s,37d 4h 48m 30.575s,14h 36m 36.774s,78d 19h 59m 1s,170.47134709,124.99985137,339.92978087,-1.0127191313,252.01916454,-2.2240662949
21379,0.36378,644.73557177,-1.444954746,646.24236843,-1.5067966563,0.0051578845742,-1.1559637968e-05,0.0051699389474,-1.205437325e-05,0,0,0.2692965759,8.3312782514e-06,-0.074549655889,0.10792356147,0.019832622898,-0.074701818963,0.10820286852,0.019303392848,-0.00027930705237,-0.11598949456,0.11619557059,-0.019502881036,0.019405902607,-0.11627524193,0.1164976163,-0.018959732407,0.018863830748,0.025475687933,0.27895932149,54,96006,23580,2644,2770,49378,13178,49272,13172,3,44538,3,-2,2254,3665,0,2,0,0,37d 20h 24m 53s,37d 4h 53m 55.478s,14h 36m 36.774s,79d 6m 10s,170.47259709,124.99985137,339.95928117,-0.98571883027,252.02188995,-2.2086537676
21380,0.36379,644.79702076,0.061448992911,644.79702448,-3.7168443896e-06,0.0051583761661,4.9159194329e-07,0.0051583761958,-2.9734755456e-11,0,0,0.2692918877,3.8609502646e-06,-0.074558886244,0.1079419952,0.019814588441,-0.074561894389,0.10794762176,0.01980610998,-5.6265596475e-06,-0.11600840418,0.11621453096,-0.019482535057,0.019385461554,-0.11601380674,0.11621988772,-0.019473269623,0.019376285814,0.25428181177,1,1,96026,23562,2642,2770,49387,13169,49281,13163,3,44539,3,-2,650,1186,0,2,0,0,37d 20h 26m 41s,37d 4h 55m 39.147s,14h 36m 40.722s,79d 20m 38s,170.47384709,124.99985137,339.9617768,-0.98572319894,252.02193324,-2.2086755523
21381,0.3638,644.85848988,0.06146911414,644.8584936,-3.7191198317e-06,0.005158867919,4.9175291312e-07,0.0051588679488,-2.9752958777e-11,0,0,0.26928722036,4.0945889211e-06,-0.074568110671,0.1079604167,0.019796574678,-0.074571123627,0.10796605423,0.019788076992,-5.6375316957e-06,-0.11602730411,0.11623348222,-0.019462215275,0.019365046681,-0.1160327151,0.11623884683,-0.019452925253,0.019355846379,0.24355285534,0,0,96043,23544,2643,2770,49392,13163,49294,13151,3,44539,3,-2,592,1034,0,2,0,0,37d 20h 28m 12s,37d 4h 57m 10.115s,14h 36m 40.722s,78d 23h 53m 5s,170.47509709,124.99985137,339.9642722,-0.98572779721,252.02196976,-2.2086882957
21382,0.36381,644.9199791,0.061489222102,644.91998282,-3.7186015334e-06,0.0051593598328,4.9191377682e-07,0.0051593598625,-2.9748811921e-11,0,0,0.2692826479,4.6591136864e-06,-0.074577337907,0.10797884058,0.019778554672,-0.074580346938,0.10798447444,0.019770064698,-5.6338696487e-06,-0.11604620598,0.116252436,-0.019441887986,0.019344624336,-0.11605161378,0.11625779685,-0.019432607081,0.019335433125,0.25078107263,1,1,96056,23534,2642,2768,49396,13160,49302,13142,3,44540,3,-2,601,1061,0,2,0,0,37d 20h 29m 45s,37d 4h 58m 43.358s,14h 36m 40.722s,79d 4m 32s,170.47634709,124.99985137,339.96676663,-0.98573337427,252.02200594,-2.2087001978
21383,0.36382,644.98148842,0.061509324921,644.98149215,-3.7283560914e-06,0.0051598519074,4.9207459936e-07,0.0051598519372,-2.9826848456e-11,0,0,0.26927820706,1.047946321e-05,-0.074586550312,0.1079972378,0.019760576179,-0.074589573057,0.10800289705,0.019752046165,-5.6592515787e-06,-0.11606508221,0.11627136501,-0.01942160623,0.019324247291,-0.1160705144,0.11627674938,-0.019412281404,0.019315012401,0.23437269283,0,0,96069,23521,2642,2768,49402,13154,49309,13135,3,44540,3,-2,485,811,0,2,0,0,37d 20h 30m 58s,37d 4h 59m 56.246s,14h 36m 40.722s,78d 23h 37m 33s,170.47759709,124.99985137,339.96926093,-0.9857390726,252.02204382,-2.2087133616
21384,0.36383,645.04301784,0.061529413561,645.04302155,-3.716729907e-06,0.0051603441427,4.9223530848e-07,0.0051603441724,-2.9733838655e-11,0,0,0.26927336292,7.3820730609e-06,-0.074595771633,0.10801565401,0.019742567494,-0.074598784346,0.10802129301,0.019734069139,-5.6389960714e-06,-0.11608397469,0.11629031064,-0.019401294723,0.01930383938,-0.11608938938,0.11629567714,-0.019392001257,0.019294636974,0.25101984633,0,0,96083,23506,2643,2768,49410,13147,49316,13127,3,44540,3,-2,559,1013,0,2,0,0,37d 20h 32m 28s,37d 5h 1m 25.365s,14h 36m 40.722s,78d 23h 9m 52s,170.47884709,124.99985137,339.97175605,-0.98574395139,252.02207897,-2.2087235065
21385,0.36384,645.10456734,0.061549499111,645.10457107,-3.7318915247e-06,0.0051608365387,4.9239599289e-07,0.0051608365685,-2.9855132255e-11,0,0,0.26926882603,2.183841491e-06,-0.074604983988,0.1080340523,0.019724585168,-0.074608004551,0.10803970794,0.019716061926,-5.6556415892e-06,-0.11610285077,0.11630924009,-0.019381010881,0.019283458424,-0.1161082806,0.11631462153,-0.019371691363,0.019274230685,0.25166761165,0,0,96100,23491,2640,2769,49416,13141,49324,13119,3,44540,3,-2,641,1166,0,1,0,0,37d 20h 34m 10s,37d 5h 3m 8.007s,14h 36m 40.722s,78d 22h 12m 44s,170.48009708,124.99985137,339.97425066,-0.98574933906,252.02211372,-2.208734263
21386,0.36385,645.16613691,0.061569578248,645.16614065,-3.7312798895e-06,0.0051613290953,4.9255662598e-07,0.0051613291252,-2.98502386e-11,0,0,0.26926432345,4.2265169678e-06,-0.07461419092,0.10805244522,0.019706614944,-0.074617215789,0.10805810496,0.019698081071,-5.6597459244e-06,-0.11612172065,0.11632816459,-0.019360740821,0.019263091744,-0.11612715542,0.11633354973,-0.019351409132,0.019253851348,0.21971699082,0,0,96116,23475,2641,2768,49423,13134,49334,13109,3,44540,3,-2,502,935,0,2,0,0,37d 20h 35m 32s,37d 5h 4m 29.773s,14h 36m 40.722s,78d 21h 54m 11s,170.48134708,124.99985137,339.97674472,-0.98575527772,252.02215104,-2.2087465731
21387,0.36386,645.22772656,0.061589643571,645.22773029,-3.7338418224e-06,0.0051618218125,4.9271714856e-07,0.0051618218423,-2.9870734358e-11,0,0,0.26925959318,4.1085001799e-06,-0.074623397362,0.10807083614,0.019688644429,-0.074626421605,0.10807649661,0.019680112316,-5.6604614812e-06,-0.11614058823,0.11634708636,-0.019340472819,0.019242725684,-0.11614602405,0.11635247298,-0.019331140682,0.019233486287,0.23811441971,0,0,96136,23455,2641,2768,49433,13124,49344,13099,3,44540,3,-2,553,961,0,2,0,0,37d 20h 36m 57s,37d 5h 5m 53.999s,14h 36m 40.722s,78d 21h 39m 59s,170.48259708,124.99985137,339.97924021,-0.98575979232,252.02218615,-2.2087569216
21388,0.36387,645.28933626,0.061609705063,645.28934,-3.7389985437e-06,0.0051623146901,4.928776405e-07,0.00516231472,-2.9911987817e-11,0,0,0.26925498856,7.1685588575e-06,-0.074632601096,0.10808922311,0.019670679401,-0.074635626932,0.10809488626,0.019662143272,-5.6631499417e-06,-0.11615945086,0.11636600488,-0.019320210752,0.019222365141,-0.11616489037,0.11637139351,-0.019310874291,0.019213121848,0.21683719258,0,0,96148,23444,2641,2767,49440,13116,49349,13095,3,44540,3,-2,553,1000,0,2,0,0,37d 20h 38m 20s,37d 5h 7m 16.869s,14h 36m 40.722s,78d 21h 12m 43s,170.48384708,124.99985137,339.98173465,-0.98576534515,252.0222232,-2.2087684956
21389,0.36388,645.35096602,0.061629760621,645.35096977,-3.7446819761e-06,0.0051628077282,4.9303808497e-07,0.0051628077581,-2.9957455787e-11,0,0,0.26925054443,3.4060809277e-06,-0.074641809036,0.10810761975,0.019652699469,-0.074644829549,0.10811327196,0.019644179716,-5.6522087997e-06,-0.11617832253,0.11638493347,-0.019299932216,0.019201988103,-0.11618375175,0.11639031078,-0.019290613837,0.019192762926,0.20655813814,0,0,96167,23428,2641,2764,49452,13105,49356,13087,3,44540,3,-2,398,775,0,2,0,0,37d 20h 39m 27s,37d 5h 8m 23.730s,14h 36m 40.722s,78d 20h 46m 9s,170.48509708,124.99985137,339.98422839,-0.98577161445,252.02226149,-2.2087814732
21390,0.36389,645.41261581,0.061649789397,645.4126196,-3.7895287051e-06,0.0051633009265,4.9319831518e-07,0.0051633009568,-3.0316229561e-11,0,0,0.26924589178,3.3083711263e-06,-0.074650985534,0.10812595654,0.019634813149,-0.074654036372,0.10813166732,0.019626201257,-5.7107834039e-06,-0.11619713689,0.11640380277,-0.019279759402,0.019181714806,-0.11620262216,0.11640923812,-0.019270336915,0.019172387512,0.29103756471,0,0,96179,23415,2641,2765,49458,13098,49362,13082,3,44540,3,-2,639,1097,0,2,0,0,37d 20h 41m 4s,37d 5h 10m 0.152s,14h 36m 40.722s,78d 20h 27m 12s,170.48634708,124.99985137,339.98672463,-0.98577536929,252.02229352,-2.2087888652
21391,0.3639,645.47428564,0.06166982937,645.47428938,-3.7427234929e-06,0.0051637942851,4.9335863496e-07,0.0051637943151,-2.9941787764e-11,0,0,0.26924134617,1.2719861436e-06,-0.074660178508,0.10814432622,0.01961687509,-0.074663211758,0.10815000284,0.019608316402,-5.6766154144e-06,-0.11621598207,0.11642270511,-0.019259529169,0.0191613844,-0.11622143527,0.11642810617,-0.019250165706,0.019152115828,0.20219023877,0,0,96194,23401,2638,2767,49464,13093,49368,13075,3,44540,3,-2,624,1072,0,2,0,0,37d 20h 42m 39s,37d 5h 11m 34.895s,14h 36m 40.722s,78d 20h 30m 27s,170.48759707,124.99985137,339.98921927,-0.98578072646,252.02232928,-2.2087992534
21392,0.36391,645.5359755,0.061689853036,645.53597925,-3.7559415205e-06,0.005164287804,4.9351882428e-07,0.005164287834,-3.0047532171e-11,0,0,0.26923678743,2.0738838253e-06,-0.074669361439,0.1081626808,0.019598961839,-0.074672403616,0.10816837126,0.019590379814,-5.6904567666e-06,-0.11623481088,0.11644159258,-0.019239328601,0.019141082649,-0.1162402792,0.11644700727,-0.019229937084,0.019131787043,0.20523340547,0,0,96205,23391,2638,2766,49472,13084,49371,13073,3,44540,3,-2,647,1118,0,2,0,0,37d 20h 44m 17s,37d 5h 13m 13.359s,14h 36m 40.722s,78d 20h 21m 50s,170.48884707,124.99985137,339.99171453,-0.98578547124,252.02236559,-2.2088098053
21393,0.36392,645.59768536,0.061709867048,645.59768912,-3.7564208242e-06,0.0051647814829,4.9367893638e-07,0.0051647815129,-3.0051366777e-11,0,0,0.26923228278,1.7831885171e-06,-0.074678542804,0.10818103212,0.019581052179,-0.074681585433,0.10818672456,0.019572468032,-5.6924378087e-06,-0.11625363702,0.11646047744,-0.01921913158,0.019120784027,-0.11625910675,0.11646589349,-0.019209738127,0.019111486911,0.20465909742,0,0,96217,23379,2637,2767,49479,13077,49375,13069,3,44540,3,-2,612,1054,0,2,0,0,37d 20h 45m 50s,37d 5h 14m 45.856s,14h 36m 40.722s,78d 20h 23m 6s,170.49009707,124.99985137,339.99420924,-0.98579075617,252.022402,-2.2088206529
21394,0.36393,645.65941523,0.06172987092,645.659419,-3.7634764567e-06,0.0051652753219,4.9383896736e-07,0.005165275352,-3.0107812077e-11,0,0,0.26922770605,4.1183521736e-06,-0.07468771786,0.10819937425,0.019563157774,-0.074690765684,0.10820507461,0.019554559842,-5.7003634526e-06,-0.11627245261,0.11647935273,-0.019198953465,0.019100503578,-0.11627793164,0.1164847771,-0.019189542717,0.019091189908,0.19955470861,0,0,96234,23362,2637,2767,49486,13070,49385,13059,3,44540,3,-2,598,958,0,2,0,0,37d 20h 47m 15s,37d 5h 16m 10.618s,14h 36m 40.722s,78d 20h 16m 32s,170.49134707,124.99985137,339.99670435,-0.98579564779,252.02243833,-2.2088307449
21395,0.36394,645.7211651,0.06174986441,645.72116886,-3.7669462927e-06,0.0051657693208,4.9399891528e-07,0.0051657693509,-3.0135570254e-11,0,0,0.26922318198,3.0278030526e-06,-0.074696888324,0.10821770884,0.019545274194,-0.074699939625,0.10822341546,0.019536666906,-5.7066214351e-06,-0.11629126027,0.11649822159,-0.019178787887,0.019080234656,-0.11629674598,0.11650365115,-0.019169366213,0.019070911078,0.19263928109,1,1,96250,23346,2636,2768,49491,13065,49395,13049,3,44541,3,-2,654,1135,0,2,0,0,37d 20h 48m 51s,37d 5h 17m 46.153s,14h 36m 40.722s,78d 20h 34m 19s,170.49259707,124.99985137,339.99919978,-0.98580022255,252.02247432,-2.2088407987
21396,0.36395,645.78293495,0.061769848094,645.78293872,-3.7702468489e-06,0.0051662634796,4.9415878475e-07,0.0051662635097,-3.0161974481e-11,0,0,0.2692186503,1.8586151532e-06,-0.074706055983,0.10823603985,0.019527396382,-0.074709108975,0.10824174879,0.019518784796,-5.7089420286e-06,-0.11631006372,0.11651708679,-0.019158630913,0.019059973112,-0.11631555238,0.11652251877,-0.019149202245,0.019050643775,0.18366073555,0,0,96264,23332,2636,2768,49500,13056,49400,13044,3,44541,3,-2,660,1138,0,2,0,0,37d 20h 50m 23s,37d 5h 19m 18.702s,14h 36m 40.722s,78d 20h 27m 44s,170.49384707,124.99985137,340.00169533,-0.9858046676,252.02251053,-2.208850666
21397,0.36396,645.84472477,0.061789822214,645.84472855,-3.7772379073e-06,0.0051667577981,4.9431857771e-07,0.0051667578284,-3.0217902833e-11,0,0,0.26921415575,1.0748421881e-05,-0.074715218032,0.10825436634,0.019509528527,-0.074718275519,0.10826007852,0.019500908453,-5.7121806704e-06,-0.1163288615,0.11653594772,-0.019138484231,0.019039722684,-0.11633435459,0.11654138272,-0.019129046883,0.019030383851,0.16813121605,1,1,96282,23313,2636,2769,49508,13047,49410,13035,3,44542,3,-2,526,922,0,2,0,0,37d 20h 51m 45s,37d 5h 20m 39.906s,14h 36m 40.722s,78d 20h 5m 4s,170.49509707,124.99985137,340.00418977,-0.98581022508,252.02254761,-2.208861762
21398,0.36397,645.90653455,0.061809780815,645.90653834,-3.7905900854e-06,0.0051672522764,4.9447824652e-07,0.0051672523067,-3.0324720166e-11,0,0,0.26920968291,1.9012575768e-06,-0.074724373738,0.10827267283,0.019491684252,-0.074727436455,0.10827840375,0.019483042067,-5.7309244334e-06,-0.11634764028,0.11655478971,-0.019118367624,0.019019498379,-0.11635315111,0.1165602424,-0.019108901812,0.019010135041,0.18342405869,0,0,96299,23296,2636,2769,49517,13038,49418,13027,3,44542,3,-2,640,1209,0,2,0,0,37d 20h 53m 31s,37d 5h 22m 25.839s,14h 36m 40.722s,78d 20h 12m 49s,170.49634706,124.99985137,340.0066857,-0.98581430352,252.02258449,-2.2088710236
21399,0.36398,645.96836428,0.06182973199,645.96836807,-3.7898071241e-06,0.0051677469142,4.9463785592e-07,0.0051677469446,-3.0318456946e-11,0,0,0.26920516708,2.9427037131e-06,-0.074733522481,0.1082909754,0.019473851947,-0.074736591047,0.10829670896,0.019465199261,-5.7335581479e-06,-0.11636641341,0.11657362836,-0.019098264584,0.018999288099,-0.11637192864,0.11657908315,-0.019088786816,0.018989912356,0.16750305667,1,1,96316,23280,2635,2769,49529,13025,49422,13024,3,44543,3,-2,657,1140,0,2,0,0,37d 20h 55m 12s,37d 5h 24m 6.231s,14h 36m 40.722s,78d 20h 18m 4s,170.49759706,124.99985137,340.00918145,-0.98581854686,252.02262038,-2.2088803408
21400,0.36399,646.03021395,0.061849670528,646.03021774,-3.7911260051e-06,0.0051682417116,4.9479736423e-07,0.0051682417419,-3.0329007535e-11,0,0,0.26920068138,3.7244886171e-06,-0.074742669509,0.10830927484,0.019456023261,-0.074745738676,0.10831501027,0.019447368425,-5.7354356293e-06,-0.11638518298,0.11659246399,-0.019078167172,0.018979082518,-0.11639070051,0.11659792055,-0.019068685386,0.018969703693,0.15763123203,0,0,96331,23265,2635,2769,49537,13017,49429,13017,3,44543,3,-2,584,966,0,2,0,0,37d 20h 56m 38s,37d 5h 25m 32.269s,14h 36m 40.722s,78d 19h 59m 30s,170.49884706,124.99985137,340.01167671,-0.98582329001,252.02265723,-2.2088899983
21401,0.364,646.09208355,0.061869595805,646.09208735,-3.8015696191e-06,0.0051687366684,4.9495676644e-07,0.0051687366988,-3.0412557021e-11,0,0,0.26919618817,2.2601805414e-06,-0.074751805117,0.10832755442,0.019438224591,-0.074754884591,0.10833330843,0.019429541206,-5.7540150174e-06,-0.1164039316,0.11661128048,-0.019058106069,0.018958910825,-0.11640946883,0.11661675494,-0.019048589584,0.018949499731,0.14950407633,0,0,96348,23249,2635,2768,49543,13010,49440,13007,3,44543,3,-2,579,973,0,2,0,0,37d 20h 58m 4s,37d 5h 26m 58.273s,14h 36m 40.722s,78d 19h 30m 6s,170.50009706,124.99985137,340.01417277,-0.98582722913,252.02269433,-2.2088991125
21402,0.36401,646.15397306,0.061889508667,646.15397685,-3.7971300344e-06,0.0051692317844,4.9511606934e-07,0.0051692318148,-3.0377040293e-11,0,0,0.26919168922,4.8892680242e-06,-0.074760940965,0.10834583763,0.019420421311,-0.074764019086,0.10835158675,0.019411744004,-5.74911909e-06,-0.11642268319,0.11663010077,-0.019038039477,0.018938733998,-0.1164282162,0.11663557018,-0.019028530091,0.018929329655,0.13986627991,1,1,96361,23237,2635,2767,49553,13001,49443,13003,3,44544,3,-2,558,939,0,2,0,0,37d 20h 59m 27s,37d 5h 28m 20.982s,14h 36m 40.722s,78d 19h 13m 39s,170.50134706,124.99985137,340.01666801,-0.98583199009,252.02273133,-2.2089087131
21403,0.36402,646.21588246,0.061909407743,646.21588627,-3.8099442463e-06,0.0051697270597,4.9527526194e-07,0.0051697270902,-3.0479553777e-11,0,0,0.26918730763,3.4511491397e-06,-0.074770066256,0.10836410278,0.019402645941,-0.074773153822,0.10836986869,0.019393942191,-5.7659049249e-06,-0.11644141512,0.11664890432,-0.019018007104,0.01891858863,-0.11644696654,0.11665438922,-0.019008465109,0.018909154446,0.13114338416,0,0,96376,23222,2635,2767,49561,12991,49450,12998,3,44544,3,-2,551,923,0,2,0,0,37d 21h 48s,37d 5h 29m 42.151s,14h 36m 40.722s,78d 19h 3m 30s,170.50259706,124.99985137,340.01916346,-0.98583653535,252.02276911,-2.2089183512
21404,0.36403,646.27781176,0.061929292073,646.27781557,-3.812430009e-06,0.005170222494,4.9543433658e-07,0.0051702225245,-3.0499440647e-11,0,0,0.2691828711,5.332948454e-06,-0.074779192822,0.10838237286,0.019384863919,-0.074782278,0.10838813257,0.019376168288,-5.7597114247e-06,-0.11646015218,0.11666771279,-0.018997969324,0.018898436778,-0.11646569722,0.11667319153,-0.018988434346,0.018889010694,0.1256936654,0,0,96389,23209,2635,2767,49571,12981,49453,12995,3,44544,3,-2,575,989,0,2,0,0,37d 21h 2m 16s,37d 5h 31m 9.616s,14h 36m 40.722s,78d 18h 28m 4s,170.50384706,124.99985137,340.02165986,-0.98584014007,252.02280521,-2.2089270601
21405,0.36404,646.33976092,0.061949160867,646.33976475,-3.8356305367e-06,0.0051707180873,4.9559328694e-07,0.005170718118,-3.0685043916e-11,0,0,0.26917843315,1.2935192563e-06,-0.074788299295,0.10840060748,0.019367135668,-0.074791403454,0.10840640138,0.019358387734,-5.7939081556e-06,-0.11647885146,0.11668648772,-0.018977996384,0.018878345998,-0.11648443302,0.11669199876,-0.018968398177,0.018868860461,0.12519777615,0,0,96400,23201,2635,2764,49575,12978,49460,12987,3,44544,3,-2,647,1112,0,2,0,0,37d 21h 3m 54s,37d 5h 32m 47.944s,14h 36m 40.722s,78d 17h 55m 38s,170.50509705,124.99985137,340.02415757,-0.98584242884,252.02284245,-2.2089345103
21406,0.36405,646.40172993,0.061969015695,646.40173376,-3.8242854998e-06,0.0051712138395,4.9575212556e-07,0.0051712138701,-3.0594284051e-11,0,0,0.26917403697,2.3674626523e-06,-0.074797407373,0.10841884831,0.019349400122,-0.074800508816,0.10842463473,0.019340660946,-5.7864268039e-06,-0.11649755584,0.11670526875,-0.018958016406,0.018858247765,-0.11650313105,0.11671077245,-0.018948426846,0.018848771295,0.10557271362,0,0,96413,23186,2637,2764,49586,12965,49464,12985,3,44544,3,-2,676,1149,0,2,0,0,37d 21h 5m 37s,37d 5h 34m 30.229s,14h 36m 40.722s,78d 12h 57m 35s,170.50634705,124.99985137,340.0266541,-0.98584589787,252.02287947,-2.2089426483
21407,0.36406,646.46371879,0.061988853125,646.46372262,-3.83634233e-06,0.0051717097503,4.95910825e-07,0.005171709781,-3.0690739013e-11,0,0,0.26916961055,5.3385218959e-06,-0.074806508415,0.10843707757,0.019331680519,-0.074809615783,0.1084428743,0.019322926865,-5.7967250721e-06,-0.11651624858,0.11672403889,-0.018938057046,0.018838167765,-0.11652183419,0.11672955223,-0.018928448478,0.018828674677,0.095751795687,0,0,96424,23174,2637,2765,49591,12961,49470,12978,3,44544,3,-2,602,1040,0,2,0,0,37d 21h 7m 9s,37d 5h 36m 1.925s,14h 36m 40.722s,78d 12h 40m 57s,170.50759705,124.99985137,340.02915031,-0.98584969146,252.02291687,-2.2089510696
